,x,y
0,0.001028176857142857,4.065381041821272
1,0.001562681212121212,3.1436315552190526
2,0.0014279069696969697,3.5261301158964447
3,0.0015146175,3.2702505312791135
4,0.0013765460606060605,3.6527433344466864
5,0.0015136090625000001,3.2798036006960083
6,0.0014701929411764705,3.402745696009175
7,0.0014943414705882352,3.352625899481297
8,0.001454170909090909,3.470479606196541
9,0.001591031515151515,3.075498566934211
10,0.0011417816216216215,3.942644474879771
11,0.00125475875,3.851629461781579
12,0.0013117451515151516,3.794092925560323
13,0.0014726125714285714,3.3869643806779646
14,0.0015407334375,3.2291005278285807
15,0.001432745588235294,3.5059462273999737
16,0.0014414132352941176,3.48145932243898
17,0.0015959390625,3.0642813329624383
18,0.0014250142424242424,3.542737223713542
19,0.0014318648484848485,3.5069046289834582
20,0.0015433435483870968,3.2048134239313892
21,0.0015678975757575757,3.1155126610749915
22,0.001342047272727273,3.726670834321577
23,0.0015167621875000002,3.2695857570374156
24,0.0015353234375,3.2313813978648143
25,0.0015821793939393939,3.0818432901598554
26,0.0014651847058823528,3.4299050930317727
27,0.0014009475757575758,3.5918046037471743
28,0.001567265625,3.1425902894506166
29,0.0012340887096774194,3.9160464788622025
30,0.0015592365625,3.1785613545168494
31,0.001369139090909091,3.683143174448073
32,0.0014223842424242424,3.54948174618832
33,0.001436920909090909,3.5005257566072623
34,0.0013191521212121214,3.762721528491449
35,0.001399402424242424,3.5971666795030517
36,0.0014072690909090909,3.5841507236542443
37,0.0014070460606060604,3.591448666911643
38,0.0011211486486486484,3.9565473619213516
39,0.0014766119999999998,3.3785418844581643
40,0.0014300808823529414,3.523768886514219
41,0.0014660423529411764,3.4283159295718093
42,0.0014635973529411764,3.4321377697578805
43,0.001546938787878788,3.1863215932025533
44,0.0015070421875,3.3002270971254575
45,0.0014497123529411766,3.4779053571766076
46,0.0013444818181818183,3.701677311827044
47,0.0015954284374999999,3.0675926311072748
48,0.001541229375,3.2184892232942257
49,0.0014668960606060606,3.415561168319071
50,0.0015683940625,3.1142063508773017
51,0.0013272615624999999,3.7581085578261884
52,0.0013845953125,3.6401304483143204
53,0.0015310215625000002,3.240732701085138
54,0.0013737770588235295,3.6564746225014297
55,0.0013976436363636363,3.6095301396008
56,0.0014522650000000001,3.4731413262076307
57,0.0014961703030303031,3.330730450622965
58,0.0014546660606060606,3.4571474344729407
59,0.001467416857142857,3.4064421073109474
60,0.0012616757575757576,3.8483503544874114
61,0.00156784875,3.1312768071037844
62,0.001509754375,3.2982478435790226
63,0.0012648593939393938,3.8470503439241224
64,0.0015805403125,3.1107030142083323
65,0.0014463220588235295,3.480108981290124
66,0.0014588605882352944,3.4432868238022833
67,0.0012921609375,3.811217925713611
68,0.0015059126470588235,3.3221397021132244
69,0.00145057,3.476528917401438
70,0.0015121983870967739,3.27779038560367
71,0.0014852711764705882,3.3393617567397924
72,0.0015891842424242424,3.07445167945228
73,0.0015907854545454546,3.07167895591909
74,0.0014723685294117646,3.3793644247405816
75,0.00153802125,3.2223595086088017
76,0.0015955750000000001,3.011904064230193
77,0.0014228793939393939,3.5383081896742015
78,0.0013292954545454545,3.7178922106818306
79,0.001342008484848485,3.705900859346037
80,0.0015146233333333333,3.26670955646839
81,0.0015151521212121211,3.251403488364013
82,0.001562249090909091,3.139993262268157
83,0.001220105483870968,3.873536951104048
84,0.0011824126315789474,3.8914745224025378
85,0.0015570265625,3.1690904912270925
86,0.0015523734374999999,3.1767363081746094
87,0.0013676157575757577,3.681726931151732
88,0.0013522188235294116,3.6817325260290454
89,0.0014214132352941176,3.548165462811262
90,0.0014146879411764705,3.548621216931365
91,0.0014222570588235295,3.5475327707072184
92,0.0014323785714285713,3.4848060706415422
93,0.0014058782352941177,3.569303689917311
94,0.0014068736363636362,3.5595944744593244
95,0.0014000781818181817,3.5901555575556126
96,0.0014757921875,3.339578554022104
97,0.001428008823529412,3.519220266260386
98,0.0014280623529411764,3.518546564026385
99,0.0014280629411764707,3.509409614995104
